# Time (s), Alpha Fraction
1.169022999999999257e+00,7.250385390005429677e-03
1.169161999999999146e+00,7.250385390005429677e-03
1.169300999999999036e+00,7.250385390005429677e-03
1.169439999999998925e+00,7.250385390005429677e-03
1.169578999999998814e+00,7.250385390005429677e-03
1.169717999999998703e+00,7.250385390005429677e-03
1.169856999999998592e+00,7.250385390005429677e-03
1.169995999999998482e+00,7.250385390005429677e-03
1.169999999999999929e+00,7.250385390005429677e-03
1.170140199999999853e+00,7.250385390005429677e-03
1.170280399999999776e+00,7.250385390005429677e-03
1.170420599999999700e+00,7.250385390005429677e-03
1.170560799999999624e+00,7.250385390005429677e-03
1.170700999999999548e+00,7.250385390005429677e-03
1.170841199999999471e+00,7.250385390005429677e-03
1.170981399999999395e+00,7.250385390005429677e-03
1.171121599999999319e+00,7.250385390005429677e-03
1.171261799999999242e+00,7.250385390005429677e-03
1.171401999999999166e+00,7.250385390005429677e-03
1.171542199999999090e+00,7.250385390005429677e-03
1.171682399999999014e+00,7.250385390005429677e-03
1.171822599999998937e+00,7.250385390005429677e-03
1.171962799999998861e+00,7.250385390005429677e-03
1.172009999999999996e+00,7.250385390005429677e-03
1.172150400000000037e+00,7.250385390005429677e-03
1.172290800000000077e+00,7.250385390005429677e-03
1.172431200000000118e+00,7.250385390005429677e-03
1.172571600000000158e+00,7.250385390005429677e-03
1.172712000000000199e+00,7.250385390005429677e-03
1.172852400000000239e+00,7.250385390005429677e-03
1.172992800000000280e+00,7.250385390005429677e-03
1.173133200000000320e+00,7.250385390005429677e-03
1.173273600000000361e+00,7.250385390005429677e-03
1.173414000000000401e+00,7.250385390005429677e-03
1.173554400000000442e+00,7.250385390005429677e-03
1.173694800000000482e+00,7.250385390005429677e-03
1.173835200000000523e+00,7.250385390005429677e-03
1.173975600000000563e+00,7.250385390005429677e-03
1.174029999999999907e+00,7.250385390005429677e-03
1.174170199999999831e+00,7.250385390005429677e-03
1.174310399999999754e+00,7.250385390005429677e-03
1.174450599999999678e+00,7.250385390005429677e-03
1.174590799999999602e+00,7.250385390005429677e-03
1.174730999999999526e+00,7.250385390005429677e-03
1.174871199999999449e+00,7.250385390005429677e-03
1.175011399999999373e+00,7.250385390005429677e-03
1.175151599999999297e+00,7.250385390005429677e-03
1.175291799999999220e+00,7.250385390005429677e-03
1.175431999999999144e+00,7.250385390005429677e-03
1.175572199999999068e+00,7.250385390005429677e-03
1.175712399999998992e+00,7.250385390005429677e-03
1.175852599999998915e+00,7.250385390005429677e-03
1.175992799999998839e+00,7.250385390005429677e-03
1.176039999999999974e+00,7.250385390005429677e-03
1.176179199999999980e+00,7.250385390005429677e-03
1.176318399999999986e+00,7.250385390005429677e-03
1.176457599999999992e+00,7.250385390005429677e-03
1.176596799999999998e+00,7.250385390005429677e-03
1.176736000000000004e+00,7.250385390005429677e-03
1.176875200000000010e+00,7.250385390005429677e-03
1.177014400000000016e+00,7.250385390005429677e-03
1.177153600000000022e+00,7.250385390005429677e-03
1.177292800000000028e+00,7.250385390005429677e-03
1.177432000000000034e+00,7.250385390005429677e-03
1.177571200000000040e+00,7.250385390005429677e-03
1.177710400000000046e+00,7.250385390005429677e-03
1.177849600000000052e+00,7.250385390005429677e-03
1.177988800000000058e+00,7.250385390005429677e-03
1.177999999999999936e+00,7.250385390005429677e-03
1.178140199999999860e+00,7.250385390005429677e-03
1.178280399999999783e+00,7.250385390005429677e-03
1.178420599999999707e+00,7.250385390005429677e-03
1.178560799999999631e+00,7.250385390005429677e-03
1.178700999999999555e+00,7.250385390005429677e-03
1.178841199999999478e+00,7.250385390005429677e-03
1.178981399999999402e+00,7.250385390005429677e-03
1.179121599999999326e+00,7.250385390005429677e-03
1.179261799999999250e+00,7.250385390005429677e-03
1.179401999999999173e+00,7.250385390005429677e-03
1.179542199999999097e+00,7.250385390005429677e-03
1.179682399999999021e+00,7.250385390005429677e-03
1.179822599999998944e+00,7.250385390005429677e-03
1.179962799999998868e+00,7.250385390005429677e-03
1.180010000000000003e+00,7.250385390005429677e-03
1.180150199999999927e+00,7.250385390005429677e-03
1.180290399999999851e+00,7.250385390005429677e-03
1.180430599999999774e+00,7.250385390005429677e-03
1.180570799999999698e+00,7.250385390005429677e-03
1.180710999999999622e+00,7.250385390005429677e-03
1.180851199999999546e+00,7.250385390005429677e-03
1.180991399999999469e+00,7.250385390005429677e-03
1.181131599999999393e+00,7.250385390005429677e-03
1.181271799999999317e+00,7.250385390005429677e-03
1.181411999999999241e+00,7.250385390005429677e-03
1.181552199999999164e+00,7.250385390005429677e-03
1.181692399999999088e+00,7.250385390005429677e-03
1.181832599999999012e+00,7.250385390005429677e-03
1.181972799999998935e+00,7.250385390005429677e-03
1.182020000000000071e+00,7.250385390005429677e-03
1.182160400000000111e+00,7.250385390005429677e-03
1.182300800000000152e+00,7.250385390005429677e-03
1.182441200000000192e+00,7.250385390005429677e-03
1.182581600000000233e+00,7.250385390005429677e-03
1.182722000000000273e+00,7.250385390005429677e-03
1.182862400000000314e+00,7.250385390005429677e-03
1.183002800000000354e+00,7.250385390005429677e-03
1.183143200000000395e+00,7.250385390005429677e-03
1.183283600000000435e+00,7.250385390005429677e-03
1.183424000000000476e+00,7.250385390005429677e-03
1.183564400000000516e+00,7.250385390005429677e-03
1.183704800000000557e+00,7.250385390005429677e-03
1.183845200000000597e+00,7.250385390005429677e-03
1.183985600000000638e+00,7.250385390005429677e-03
1.184039999999999981e+00,7.250385390005429677e-03
1.184179000000000093e+00,7.250385390005429677e-03
1.184318000000000204e+00,7.250385390005429677e-03
1.184457000000000315e+00,7.250385390005429677e-03
1.184596000000000426e+00,7.250385390005429677e-03
1.184735000000000538e+00,7.250385390005429677e-03
1.184874000000000649e+00,7.250385390005429677e-03
1.185013000000000760e+00,7.250385390005429677e-03
1.185152000000000871e+00,7.250385390005429677e-03
1.185291000000000983e+00,7.250385390005429677e-03
1.185430000000001094e+00,7.250385390005429677e-03
1.185569000000001205e+00,7.250385390005429677e-03
1.185708000000001316e+00,7.250385390005429677e-03
1.185847000000001428e+00,7.250385390005429677e-03
1.185986000000001539e+00,7.250385390005429677e-03
1.185990000000000100e+00,7.250385390005429677e-03
1.186130400000000140e+00,7.250385390005429677e-03
1.186270800000000181e+00,7.250385390005429677e-03
1.186411200000000221e+00,7.250385390005429677e-03
1.186551600000000262e+00,7.250385390005429677e-03
1.186692000000000302e+00,7.250385390005429677e-03
1.186832400000000343e+00,7.250385390005429677e-03
1.186972800000000383e+00,7.250385390005429677e-03
1.187113200000000424e+00,7.250385390005429677e-03
1.187253600000000464e+00,7.250385390005429677e-03
1.187394000000000505e+00,7.250385390005429677e-03
1.187534400000000545e+00,7.250385390005429677e-03
1.187674800000000586e+00,7.250385390005429677e-03
1.187815200000000626e+00,7.250385390005429677e-03
1.187955600000000667e+00,7.250385390005429677e-03
1.188010000000000010e+00,7.250385390005429677e-03
1.188150199999999934e+00,7.250385390005429677e-03
1.188290399999999858e+00,7.250385390005429677e-03
1.188430599999999782e+00,7.250385390005429677e-03
1.188570799999999705e+00,7.250385390005429677e-03
1.188710999999999629e+00,7.250385390005429677e-03
1.188851199999999553e+00,7.250385390005429677e-03
1.188991399999999476e+00,7.250385390005429677e-03
1.189131599999999400e+00,7.250385390005429677e-03
1.189271799999999324e+00,7.250385390005429677e-03
1.189411999999999248e+00,7.250385390005429677e-03
1.189552199999999171e+00,7.250385390005429677e-03
1.189692399999999095e+00,7.250385390005429677e-03
1.189832599999999019e+00,7.250385390005429677e-03
1.189972799999998943e+00,7.250385390005429677e-03
1.190020000000000078e+00,7.250385390005429677e-03
1.190160200000000001e+00,7.250385390005429677e-03
1.190300399999999925e+00,7.250385390005429677e-03
1.190440599999999849e+00,7.250385390005429677e-03
1.190580799999999773e+00,7.250385390005429677e-03
1.190720999999999696e+00,7.250385390005429677e-03
1.190861199999999620e+00,7.250385390005429677e-03
1.191001399999999544e+00,7.250385390005429677e-03
1.191141599999999467e+00,7.250385390005429677e-03
1.191281799999999391e+00,7.250385390005429677e-03
1.191421999999999315e+00,7.250385390005429677e-03
1.191562199999999239e+00,7.250385390005429677e-03
1.191702399999999162e+00,7.250385390005429677e-03
1.191842599999999086e+00,7.250385390005429677e-03
1.191982799999999010e+00,7.250385390005429677e-03
1.192029999999999923e+00,7.250385390005429677e-03
1.192169199999999929e+00,7.250385390005429677e-03
1.192308399999999935e+00,7.250385390005429677e-03
1.192447599999999941e+00,7.250385390005429677e-03
1.192586799999999947e+00,7.250385390005429677e-03
1.192725999999999953e+00,7.250385390005429677e-03
1.192865199999999959e+00,7.250385390005429677e-03
1.193004399999999965e+00,7.250385390005429677e-03
1.193143599999999971e+00,7.250385390005429677e-03
1.193282799999999977e+00,7.250385390005429677e-03
1.193421999999999983e+00,7.250385390005429677e-03
1.193561199999999989e+00,7.250385390005429677e-03
1.193700399999999995e+00,7.250385390005429677e-03
1.193839600000000001e+00,7.250385390005429677e-03
1.193978800000000007e+00,7.250385390005429677e-03
1.193990000000000107e+00,7.250385390005429677e-03
1.194130200000000031e+00,7.250385390005429677e-03
1.194270399999999954e+00,7.250385390005429677e-03
1.194410599999999878e+00,7.250385390005429677e-03
1.194550799999999802e+00,7.250385390005429677e-03
1.194690999999999725e+00,7.250385390005429677e-03
1.194831199999999649e+00,7.250385390005429677e-03
1.194971399999999573e+00,7.250385390005429677e-03
1.195111599999999497e+00,7.250385390005429677e-03
1.195251799999999420e+00,7.250385390005429677e-03
1.195391999999999344e+00,7.250385390005429677e-03
1.195532199999999268e+00,7.250385390005429677e-03
1.195672399999999191e+00,7.250385390005429677e-03
1.195812599999999115e+00,7.250385390005429677e-03
1.195952799999999039e+00,7.250385390005429677e-03
1.195999999999999952e+00,7.250385390005429677e-03
1.196140199999999876e+00,7.250385390005429677e-03
1.196280399999999799e+00,7.250385390005429677e-03
1.196420599999999723e+00,7.250385390005429677e-03
1.196560799999999647e+00,7.250385390005429677e-03
1.196700999999999571e+00,7.250385390005429677e-03
1.196841199999999494e+00,7.250385390005429677e-03
1.196981399999999418e+00,7.250385390005429677e-03
1.197121599999999342e+00,7.250385390005429677e-03
1.197261799999999266e+00,7.250385390005429677e-03
1.197401999999999189e+00,7.250385390005429677e-03
1.197542199999999113e+00,7.250385390005429677e-03
1.197682399999999037e+00,7.250385390005429677e-03
1.197822599999998960e+00,7.250385390005429677e-03
1.197962799999998884e+00,7.250385390005429677e-03
1.198010000000000019e+00,7.250385390005429677e-03
1.198150400000000060e+00,7.250385390005429677e-03
1.198290800000000100e+00,7.250385390005429677e-03
1.198431200000000141e+00,7.250385390005429677e-03
1.198571600000000181e+00,7.250385390005429677e-03
1.198712000000000222e+00,7.250385390005429677e-03
1.198852400000000262e+00,7.250385390005429677e-03
1.198992800000000303e+00,7.250385390005429677e-03
1.199133200000000343e+00,7.250385390005429677e-03
1.199273600000000384e+00,7.250385390005429677e-03
1.199414000000000424e+00,7.250385390005429677e-03
1.199554400000000465e+00,7.250385390005429677e-03
1.199694800000000505e+00,7.250385390005429677e-03
1.199835200000000546e+00,7.250385390005429677e-03
1.199975600000000586e+00,7.250385390005429677e-03
1.200029999999999930e+00,7.250385390005429677e-03
1.200170199999999854e+00,7.250385390005429677e-03
1.200310399999999778e+00,7.250385390005429677e-03
1.200450599999999701e+00,7.250385390005429677e-03
1.200590799999999625e+00,7.250385390005429677e-03
1.200730999999999549e+00,7.250385390005429677e-03
1.200871199999999472e+00,7.250385390005429677e-03
1.201011399999999396e+00,7.250385390005429677e-03
1.201151599999999320e+00,7.250385390005429677e-03
1.201291799999999244e+00,7.250385390005429677e-03
1.201431999999999167e+00,7.250385390005429677e-03
1.201572199999999091e+00,7.250385390005429677e-03
1.201712399999999015e+00,7.250385390005429677e-03
1.201852599999998938e+00,7.250385390005429677e-03
1.201992799999998862e+00,7.250385390005429677e-03
1.202039999999999997e+00,7.250385390005429677e-03
1.202179200000000003e+00,7.250385390005429677e-03
1.202318400000000009e+00,7.250385390005429677e-03
1.202457600000000015e+00,7.250385390005429677e-03
1.202596800000000021e+00,7.250385390005429677e-03
1.202736000000000027e+00,7.250385390005429677e-03
1.202875200000000033e+00,7.250385390005429677e-03
1.203014400000000039e+00,7.250385390005429677e-03
1.203153600000000045e+00,7.250385390005429677e-03
1.203292800000000051e+00,7.250385390005429677e-03
1.203432000000000057e+00,7.250385390005429677e-03
1.203571200000000063e+00,7.250385390005429677e-03
1.203710400000000069e+00,7.250385390005429677e-03
1.203849600000000075e+00,7.250385390005429677e-03
1.203988800000000081e+00,7.250385390005429677e-03
1.203999999999999959e+00,7.250385390005429677e-03
1.204140199999999883e+00,7.250385390005429677e-03
1.204280399999999807e+00,7.250385390005429677e-03
1.204420599999999730e+00,7.250385390005429677e-03
1.204560799999999654e+00,7.250385390005429677e-03
1.204700999999999578e+00,7.250385390005429677e-03
1.204841199999999501e+00,7.250385390005429677e-03
1.204981399999999425e+00,7.250385390005429677e-03
1.205121599999999349e+00,7.250385390005429677e-03
1.205261799999999273e+00,7.250385390005429677e-03
1.205401999999999196e+00,7.250385390005429677e-03
1.205542199999999120e+00,7.250385390005429677e-03
1.205682399999999044e+00,7.250385390005429677e-03
1.205822599999998967e+00,7.250385390005429677e-03
1.205962799999998891e+00,7.250385390005429677e-03
1.206010000000000026e+00,7.250385390005429677e-03
1.206150199999999950e+00,7.250385390005429677e-03
1.206290399999999874e+00,7.250385390005429677e-03
1.206430599999999798e+00,7.250385390005429677e-03
1.206570799999999721e+00,7.250385390005429677e-03
1.206710999999999645e+00,7.250385390005429677e-03
1.206851199999999569e+00,7.250385390005429677e-03
1.206991399999999492e+00,7.250385390005429677e-03
1.207131599999999416e+00,7.250385390005429677e-03
1.207271799999999340e+00,7.250385390005429677e-03
1.207411999999999264e+00,7.250385390005429677e-03
1.207552199999999187e+00,7.250385390005429677e-03
1.207692399999999111e+00,7.250385390005429677e-03
1.207832599999999035e+00,7.250385390005429677e-03
1.207972799999998958e+00,7.250385390005429677e-03
1.208020000000000094e+00,7.250385390005429677e-03
1.208160400000000134e+00,7.250385390005429677e-03
1.208300800000000175e+00,7.250385390005429677e-03
1.208441200000000215e+00,7.250385390005429677e-03
1.208581600000000256e+00,7.250385390005429677e-03
1.208722000000000296e+00,7.250385390005429677e-03
1.208862400000000337e+00,7.250385390005429677e-03
1.209002800000000377e+00,7.250385390005429677e-03
1.209143200000000418e+00,7.250385390005429677e-03
1.209283600000000458e+00,7.250385390005429677e-03
1.209424000000000499e+00,7.250385390005429677e-03
1.209564400000000539e+00,7.250385390005429677e-03
1.209704800000000580e+00,7.250385390005429677e-03
1.209845200000000620e+00,7.250385390005429677e-03
1.209985600000000661e+00,7.250385390005429677e-03
1.210040000000000004e+00,7.250385390005429677e-03
1.210178999999999894e+00,7.250385390005429677e-03
1.210317999999999783e+00,7.250385390005429677e-03
1.210456999999999672e+00,7.250385390005429677e-03
1.210595999999999561e+00,7.250385390005429677e-03
1.210734999999999451e+00,7.250385390005429677e-03
1.210873999999999340e+00,7.250385390005429677e-03
1.211012999999999229e+00,7.250385390005429677e-03
1.211151999999999118e+00,7.250385390005429677e-03
1.211290999999999007e+00,7.250385390005429677e-03
1.211429999999998897e+00,7.250385390005429677e-03
1.211568999999998786e+00,7.250385390005429677e-03
1.211707999999998675e+00,7.250385390005429677e-03
1.211846999999998564e+00,7.250385390005429677e-03
1.211985999999998453e+00,7.250385390005429677e-03
1.211989999999999901e+00,7.250385390005429677e-03
1.212130399999999941e+00,7.250385390005429677e-03
1.212270799999999982e+00,7.250385390005429677e-03
1.212411200000000022e+00,7.250385390005429677e-03
1.212551600000000063e+00,7.250385390005429677e-03
1.212692000000000103e+00,7.250385390005429677e-03
1.212832400000000144e+00,7.250385390005429677e-03
1.212972800000000184e+00,7.250385390005429677e-03
1.213113200000000225e+00,7.250385390005429677e-03
1.213253600000000265e+00,7.250385390005429677e-03
1.213394000000000306e+00,7.250385390005429677e-03
1.213534400000000346e+00,7.250385390005429677e-03
1.213674800000000387e+00,7.250385390005429677e-03
1.213815200000000427e+00,7.250385390005429677e-03
1.213955600000000468e+00,7.250385390005429677e-03
1.214010000000000034e+00,7.250385390005429677e-03
1.214150199999999957e+00,7.250385390005429677e-03
1.214290399999999881e+00,7.250385390005429677e-03
1.214430599999999805e+00,7.250385390005429677e-03
1.214570799999999728e+00,7.250385390005429677e-03
1.214710999999999652e+00,7.250385390005429677e-03
1.214851199999999576e+00,7.250385390005429677e-03
1.214991399999999500e+00,7.250385390005429677e-03
1.215131599999999423e+00,7.250385390005429677e-03
1.215271799999999347e+00,7.250385390005429677e-03
1.215411999999999271e+00,7.250385390005429677e-03
1.215552199999999194e+00,7.250385390005429677e-03
1.215692399999999118e+00,7.250385390005429677e-03
1.215832599999999042e+00,7.250385390005429677e-03
1.215972799999998966e+00,7.250385390005429677e-03
1.216020000000000101e+00,7.250385390005429677e-03
1.216160200000000025e+00,7.250385390005429677e-03
1.216300399999999948e+00,7.250385390005429677e-03
1.216440599999999872e+00,7.250385390005429677e-03
1.216580799999999796e+00,7.250385390005429677e-03
1.216720999999999719e+00,7.250385390005429677e-03
1.216861199999999643e+00,7.250385390005429677e-03
1.217001399999999567e+00,7.250385390005429677e-03
1.217141599999999491e+00,7.250385390005429677e-03
1.217281799999999414e+00,7.250385390005429677e-03
1.217421999999999338e+00,7.250385390005429677e-03
1.217562199999999262e+00,7.250385390005429677e-03
1.217702399999999185e+00,7.250385390005429677e-03
1.217842599999999109e+00,7.250385390005429677e-03
1.217982799999999033e+00,7.250385390005429677e-03
1.218029999999999946e+00,7.250385390005429677e-03
1.218169199999999952e+00,7.250385390005429677e-03
1.218308399999999958e+00,7.250385390005429677e-03
1.218447599999999964e+00,7.250385390005429677e-03
1.218586799999999970e+00,7.250385390005429677e-03
1.218725999999999976e+00,7.250385390005429677e-03
1.218865199999999982e+00,7.250385390005429677e-03
1.219004399999999988e+00,7.250385390005429677e-03
1.219143599999999994e+00,7.250385390005429677e-03
1.219282800000000000e+00,7.250385390005429677e-03
1.219422000000000006e+00,7.250385390005429677e-03
1.219561200000000012e+00,7.250385390005429677e-03
1.219700400000000018e+00,7.250385390005429677e-03
1.219839600000000024e+00,7.250385390005429677e-03
1.219978800000000030e+00,7.250385390005429677e-03
1.219989999999999908e+00,7.250385390005429677e-03
1.220130199999999832e+00,7.250385390005429677e-03
1.220270399999999755e+00,7.250385390005429677e-03
1.220410599999999679e+00,7.250385390005429677e-03
1.220550799999999603e+00,7.250385390005429677e-03
1.220690999999999526e+00,7.250385390005429677e-03
1.220831199999999450e+00,7.250385390005429677e-03
1.220971399999999374e+00,7.250385390005429677e-03
1.221111599999999298e+00,7.250385390005429677e-03
1.221251799999999221e+00,7.250385390005429677e-03
1.221391999999999145e+00,7.250385390005429677e-03
1.221532199999999069e+00,7.250385390005429677e-03
1.221672399999998992e+00,7.250385390005429677e-03
1.221812599999998916e+00,7.250385390005429677e-03
1.221952799999998840e+00,7.250385390005429677e-03
1.221999999999999975e+00,7.250385390005429677e-03
1.222140400000000016e+00,7.250385390005429677e-03
1.222280800000000056e+00,7.250385390005429677e-03
1.222421200000000097e+00,7.250385390005429677e-03
1.222561600000000137e+00,7.250385390005429677e-03
1.222702000000000178e+00,7.250385390005429677e-03
1.222842400000000218e+00,7.250385390005429677e-03
1.222982800000000259e+00,7.250385390005429677e-03
1.223123200000000299e+00,7.250385390005429677e-03
1.223263600000000340e+00,7.250385390005429677e-03
1.223404000000000380e+00,7.250385390005429677e-03
1.223544400000000421e+00,7.250385390005429677e-03
1.223684800000000461e+00,7.250385390005429677e-03
1.223825200000000502e+00,7.250385390005429677e-03
1.223965600000000542e+00,7.250385390005429677e-03
1.224020000000000108e+00,7.250385390005429677e-03
1.224160200000000032e+00,7.250385390005429677e-03
1.224300399999999955e+00,7.250385390005429677e-03
1.224440599999999879e+00,7.250385390005429677e-03
1.224580799999999803e+00,7.250385390005429677e-03
1.224720999999999727e+00,7.250385390005429677e-03
1.224861199999999650e+00,7.250385390005429677e-03
1.225001399999999574e+00,7.250385390005429677e-03
1.225141599999999498e+00,7.250385390005429677e-03
1.225281799999999421e+00,7.250385390005429677e-03
1.225421999999999345e+00,7.250385390005429677e-03
1.225562199999999269e+00,7.250385390005429677e-03
1.225702399999999193e+00,7.250385390005429677e-03
1.225842599999999116e+00,7.250385390005429677e-03
1.225982799999999040e+00,7.250385390005429677e-03
1.226029999999999953e+00,7.250385390005429677e-03
1.226170199999999877e+00,7.250385390005429677e-03
1.226310399999999801e+00,7.250385390005429677e-03
1.226450599999999724e+00,7.250385390005429677e-03
1.226590799999999648e+00,7.250385390005429677e-03
1.226730999999999572e+00,7.250385390005429677e-03
1.226871199999999495e+00,7.250385390005429677e-03
1.227011399999999419e+00,7.250385390005429677e-03
1.227151599999999343e+00,7.250385390005429677e-03
1.227291799999999267e+00,7.250385390005429677e-03
1.227431999999999190e+00,7.250385390005429677e-03
1.227572199999999114e+00,7.250385390005429677e-03
1.227712399999999038e+00,7.250385390005429677e-03
1.227852599999998962e+00,7.250385390005429677e-03
1.227992799999998885e+00,7.250385390005429677e-03
1.228040000000000020e+00,7.250385390005429677e-03
1.228179200000000026e+00,7.250385390005429677e-03
1.228318400000000032e+00,7.250385390005429677e-03
1.228457600000000038e+00,7.250385390005429677e-03
1.228596800000000044e+00,7.250385390005429677e-03
1.228736000000000050e+00,7.250385390005429677e-03
1.228875200000000056e+00,7.250385390005429677e-03
1.229014400000000062e+00,7.250385390005429677e-03
1.229153600000000068e+00,7.250385390005429677e-03
1.229292800000000074e+00,7.250385390005429677e-03
1.229432000000000080e+00,7.250385390005429677e-03
1.229571200000000086e+00,7.250385390005429677e-03
1.229710400000000092e+00,7.250385390005429677e-03
1.229849600000000098e+00,7.250385390005429677e-03
1.229988800000000104e+00,7.250385390005429677e-03
1.229999999999999982e+00,7.250385390005429677e-03
1.230140199999999906e+00,7.250385390005429677e-03
1.230280399999999830e+00,7.250385390005429677e-03
1.230420599999999753e+00,7.250385390005429677e-03
1.230560799999999677e+00,7.250385390005429677e-03
1.230700999999999601e+00,7.250385390005429677e-03
1.230841199999999525e+00,7.250385390005429677e-03
1.230981399999999448e+00,7.250385390005429677e-03
1.231121599999999372e+00,7.250385390005429677e-03
1.231261799999999296e+00,7.250385390005429677e-03
1.231401999999999219e+00,7.250385390005429677e-03
1.231542199999999143e+00,7.250385390005429677e-03
1.231682399999999067e+00,7.250385390005429677e-03
1.231822599999998991e+00,7.250385390005429677e-03
1.231962799999998914e+00,7.250385390005429677e-03
1.232010000000000050e+00,7.250385390005429677e-03
1.232150400000000090e+00,7.250385390005429677e-03
1.232290800000000131e+00,7.250385390005429677e-03
1.232431200000000171e+00,7.250385390005429677e-03
1.232571600000000211e+00,7.250385390005429677e-03
1.232712000000000252e+00,7.250385390005429677e-03
1.232852400000000292e+00,7.250385390005429677e-03
1.232992800000000333e+00,7.250385390005429677e-03
1.233133200000000373e+00,7.250385390005429677e-03
1.233273600000000414e+00,7.250385390005429677e-03
1.233414000000000454e+00,7.250385390005429677e-03
1.233554400000000495e+00,7.250385390005429677e-03
1.233694800000000535e+00,7.250385390005429677e-03
1.233835200000000576e+00,7.250385390005429677e-03
1.233975600000000616e+00,7.250385390005429677e-03
1.234029999999999960e+00,7.250385390005429677e-03
1.234170199999999884e+00,7.250385390005429677e-03
1.234310399999999808e+00,7.250385390005429677e-03
1.234450599999999731e+00,7.250385390005429677e-03
1.234590799999999655e+00,7.250385390005429677e-03
1.234730999999999579e+00,7.250385390005429677e-03
1.234871199999999503e+00,7.250385390005429677e-03
1.235011399999999426e+00,7.250385390005429677e-03
1.235151599999999350e+00,7.250385390005429677e-03
1.235291799999999274e+00,7.250385390005429677e-03
1.235431999999999197e+00,7.250385390005429677e-03
1.235572199999999121e+00,7.250385390005429677e-03
1.235712399999999045e+00,7.250385390005429677e-03
1.235852599999998969e+00,7.250385390005429677e-03
1.235992799999998892e+00,7.250385390005429677e-03
1.236040000000000028e+00,7.250385390005429677e-03
1.236178999999999917e+00,7.250385390005429677e-03
1.236317999999999806e+00,7.250385390005429677e-03
1.236456999999999695e+00,7.250385390005429677e-03
1.236595999999999584e+00,7.250385390005429677e-03
1.236734999999999474e+00,7.250385390005429677e-03
1.236873999999999363e+00,7.250385390005429677e-03
1.237012999999999252e+00,7.250385390005429677e-03
1.237151999999999141e+00,7.250385390005429677e-03
1.237290999999999030e+00,7.250385390005429677e-03
1.237429999999998920e+00,7.250385390005429677e-03
1.237568999999998809e+00,7.250385390005429677e-03
1.237707999999998698e+00,7.250385390005429677e-03
1.237846999999998587e+00,7.250385390005429677e-03
1.237985999999998477e+00,7.250385390005429677e-03
1.237989999999999924e+00,7.250385390005429677e-03
1.238130399999999964e+00,7.250385390005429677e-03
1.238270800000000005e+00,7.250385390005429677e-03
1.238411200000000045e+00,7.250385390005429677e-03
1.238551600000000086e+00,7.250385390005429677e-03
1.238692000000000126e+00,7.250385390005429677e-03
1.238832400000000167e+00,7.250385390005429677e-03
1.238972800000000207e+00,7.250385390005429677e-03
1.239113200000000248e+00,7.250385390005429677e-03
1.239253600000000288e+00,7.250385390005429677e-03
1.239394000000000329e+00,7.250385390005429677e-03
1.239534400000000369e+00,7.250385390005429677e-03
1.239674800000000410e+00,7.250385390005429677e-03
1.239815200000000450e+00,7.250385390005429677e-03
1.239955600000000491e+00,7.250385390005429677e-03
1.240010000000000057e+00,7.250385390005429677e-03
1.240150199999999980e+00,7.250385390005429677e-03
1.240290399999999904e+00,7.250385390005429677e-03
1.240430599999999828e+00,7.250385390005429677e-03
1.240570799999999752e+00,7.250385390005429677e-03
1.240710999999999675e+00,7.250385390005429677e-03
1.240851199999999599e+00,7.250385390005429677e-03
1.240991399999999523e+00,7.250385390005429677e-03
1.241131599999999446e+00,7.250385390005429677e-03
1.241271799999999370e+00,7.250385390005429677e-03
1.241411999999999294e+00,7.250385390005429677e-03
1.241552199999999218e+00,7.250385390005429677e-03
1.241692399999999141e+00,7.250385390005429677e-03
1.241832599999999065e+00,7.250385390005429677e-03
1.241972799999998989e+00,7.250385390005429677e-03
1.242019999999999902e+00,7.250385390005429677e-03
1.242160399999999942e+00,7.250385390005429677e-03
1.242300799999999983e+00,7.250385390005429677e-03
1.242441200000000023e+00,7.250385390005429677e-03
1.242581600000000064e+00,7.250385390005429677e-03
1.242722000000000104e+00,7.250385390005429677e-03
1.242862400000000145e+00,7.250385390005429677e-03
1.243002800000000185e+00,7.250385390005429677e-03
1.243143200000000226e+00,7.250385390005429677e-03
1.243283600000000266e+00,7.250385390005429677e-03
1.243424000000000307e+00,7.250385390005429677e-03
1.243564400000000347e+00,7.250385390005429677e-03
1.243704800000000388e+00,7.250385390005429677e-03
1.243845200000000428e+00,7.250385390005429677e-03
1.243985600000000469e+00,7.250385390005429677e-03
1.244040000000000035e+00,7.250385390005429677e-03
1.244178999999999924e+00,7.250385390005429677e-03
1.244317999999999813e+00,7.250385390005429677e-03
1.244456999999999702e+00,7.250385390005429677e-03
1.244595999999999592e+00,7.250385390005429677e-03
1.244734999999999481e+00,7.250385390005429677e-03
1.244873999999999370e+00,7.250385390005429677e-03
1.245012999999999259e+00,7.250385390005429677e-03
1.245151999999999148e+00,7.250385390005429677e-03
1.245290999999999038e+00,7.250385390005429677e-03
1.245429999999998927e+00,7.250385390005429677e-03
1.245568999999998816e+00,7.250385390005429677e-03
1.245707999999998705e+00,7.250385390005429677e-03
1.245846999999998594e+00,7.250385390005429677e-03
1.245985999999998484e+00,7.250385390005429677e-03
1.245989999999999931e+00,7.250385390005429677e-03
1.246130199999999855e+00,7.250385390005429677e-03
1.246270399999999778e+00,7.250385390005429677e-03
1.246410599999999702e+00,7.250385390005429677e-03
