# Time (s), Lath thickness (um)
1.228040000000000020e+00,3.295561046102508662e-01
1.228179200000000026e+00,3.295561048421822292e-01
1.228318400000000032e+00,3.295561050740047904e-01
1.228457600000000038e+00,3.295561053057186052e-01
1.228596800000000044e+00,3.295561055373236736e-01
1.228736000000000050e+00,3.295561057688200512e-01
1.228875200000000056e+00,3.295561060002078491e-01
1.229014400000000062e+00,3.295561062314870115e-01
1.229153600000000068e+00,3.295561064626576497e-01
1.229292800000000074e+00,3.295561066937197636e-01
1.229432000000000080e+00,3.295561069246734642e-01
1.229571200000000086e+00,3.295561071555187516e-01
1.229710400000000092e+00,3.295561073862556811e-01
1.229849600000000098e+00,3.295561076168843084e-01
1.229988800000000104e+00,3.295561078474046335e-01
1.229999999999999982e+00,3.295561078659515752e-01
1.230140199999999906e+00,3.295561080980123903e-01
1.230280399999999830e+00,3.295561083299664018e-01
1.230420599999999753e+00,3.295561085618137209e-01
1.230560799999999677e+00,3.295561087935543476e-01
1.230700999999999601e+00,3.295561090251883374e-01
1.230841199999999525e+00,3.295561092567157457e-01
1.230981399999999448e+00,3.295561094881366282e-01
1.231121599999999372e+00,3.295561097194510403e-01
1.231261799999999296e+00,3.295561099506589819e-01
1.231401999999999219e+00,3.295561101817605087e-01
1.231542199999999143e+00,3.295561104127556762e-01
1.231682399999999067e+00,3.295561106436444843e-01
1.231822599999998991e+00,3.295561108744270440e-01
1.231962799999998914e+00,3.295561111051033554e-01
1.232010000000000050e+00,3.295561111827512435e-01
1.232150400000000090e+00,3.295561114136151271e-01
1.232290800000000131e+00,3.295561116443733174e-01
1.232431200000000171e+00,3.295561118750259255e-01
1.232571600000000211e+00,3.295561121055729514e-01
1.232712000000000252e+00,3.295561123360145062e-01
1.232852400000000292e+00,3.295561125663505342e-01
1.232992800000000333e+00,3.295561127965811465e-01
1.233133200000000373e+00,3.295561130267063432e-01
1.233273600000000414e+00,3.295561132567262352e-01
1.233414000000000454e+00,3.295561134866408226e-01
1.233554400000000495e+00,3.295561137164501053e-01
1.233694800000000535e+00,3.295561139461541944e-01
1.233835200000000576e+00,3.295561141757530899e-01
1.233975600000000616e+00,3.295561144052468472e-01
1.234029999999999960e+00,3.295561144941517306e-01
1.234170199999999884e+00,3.295561147231728105e-01
1.234310399999999808e+00,3.295561149520888633e-01
1.234450599999999731e+00,3.295561151808999445e-01
1.234590799999999655e+00,3.295561154096061096e-01
1.234730999999999579e+00,3.295561156382073587e-01
1.234871199999999503e+00,3.295561158667037471e-01
1.235011399999999426e+00,3.295561160950952750e-01
1.235151599999999350e+00,3.295561163233820534e-01
1.235291799999999274e+00,3.295561165515641378e-01
1.235431999999999197e+00,3.295561167796414725e-01
1.235572199999999121e+00,3.295561170076141688e-01
1.235712399999999045e+00,3.295561172354822821e-01
1.235852599999998969e+00,3.295561174632458679e-01
1.235992799999998892e+00,3.295561176909049261e-01
1.236040000000000028e+00,3.295561177675372377e-01
1.236178999999999917e+00,3.295561179931072449e-01
1.236317999999999806e+00,3.295561182185717253e-01
1.236456999999999695e+00,3.295561184439307345e-01
1.236595999999999584e+00,3.295561186691842726e-01
1.236734999999999474e+00,3.295561188943323949e-01
1.236873999999999363e+00,3.295561191193751571e-01
1.237012999999999252e+00,3.295561193443126147e-01
1.237151999999999141e+00,3.295561195691448231e-01
1.237290999999999030e+00,3.295561197938717823e-01
1.237429999999998920e+00,3.295561200184935480e-01
1.237568999999998809e+00,3.295561202430101755e-01
1.237707999999998698e+00,3.295561204674217204e-01
1.237846999999998587e+00,3.295561206917281827e-01
1.237985999999998477e+00,3.295561209159296734e-01
1.237989999999999924e+00,3.295561209223814569e-01
1.238130399999999964e+00,3.295561211487348374e-01
1.238270800000000005e+00,3.295561213749851337e-01
1.238411200000000045e+00,3.295561216011323458e-01
1.238551600000000086e+00,3.295561218271765291e-01
1.238692000000000126e+00,3.295561220531177393e-01
1.238832400000000167e+00,3.295561222789560318e-01
1.238972800000000207e+00,3.295561225046914067e-01
1.239113200000000248e+00,3.295561227303239193e-01
1.239253600000000288e+00,3.295561229558536254e-01
1.239394000000000329e+00,3.295561231812805247e-01
1.239534400000000369e+00,3.295561234066046730e-01
1.239674800000000410e+00,3.295561236318261811e-01
1.239815200000000450e+00,3.295561238569449936e-01
1.239955600000000491e+00,3.295561240819612214e-01
1.240010000000000057e+00,3.295561241691316035e-01
1.240150199999999980e+00,3.295561243936850349e-01
1.240290399999999904e+00,3.295561246181359927e-01
1.240430599999999828e+00,3.295561248424845324e-01
1.240570799999999752e+00,3.295561250667306541e-01
1.240710999999999675e+00,3.295561252908744687e-01
1.240851199999999599e+00,3.295561255149159208e-01
1.240991399999999523e+00,3.295561257388551213e-01
1.241131599999999446e+00,3.295561259626920703e-01
1.241271799999999370e+00,3.295561261864268232e-01
1.241411999999999294e+00,3.295561264100594356e-01
1.241552199999999218e+00,3.295561266335899631e-01
1.241692399999999141e+00,3.295561268570184055e-01
1.241832599999999065e+00,3.295561270803448184e-01
1.241972799999998989e+00,3.295561273035692573e-01
1.242019999999999902e+00,3.295561273787088741e-01
1.242160399999999942e+00,3.295561276021158892e-01
1.242300799999999983e+00,3.295561278254214299e-01
1.242441200000000023e+00,3.295561280486256073e-01
1.242581600000000064e+00,3.295561282717284213e-01
1.242722000000000104e+00,3.295561284947298719e-01
1.242862400000000145e+00,3.295561287176300702e-01
1.243002800000000185e+00,3.295561289404290162e-01
1.243143200000000226e+00,3.295561291631267653e-01
1.243283600000000266e+00,3.295561293857233731e-01
1.243424000000000307e+00,3.295561296082188951e-01
1.243564400000000347e+00,3.295561298306133313e-01
1.243704800000000388e+00,3.295561300529067372e-01
1.243845200000000428e+00,3.295561302750991128e-01
1.243985600000000469e+00,3.295561304971905692e-01
1.244040000000000035e+00,3.295561305832279131e-01
1.244178999999999924e+00,3.295561308029638092e-01
1.244317999999999813e+00,3.295561310225975649e-01
1.244456999999999702e+00,3.295561312421292355e-01
1.244595999999999592e+00,3.295561314615587656e-01
1.244734999999999481e+00,3.295561316808862662e-01
1.244873999999999370e+00,3.295561319001117928e-01
1.245012999999999259e+00,3.295561321192353454e-01
1.245151999999999148e+00,3.295561323382569796e-01
1.245290999999999038e+00,3.295561325571767508e-01
1.245429999999998927e+00,3.295561327759946590e-01
1.245568999999998816e+00,3.295561329947107598e-01
1.245707999999998705e+00,3.295561332133251087e-01
1.245846999999998594e+00,3.295561334318377611e-01
1.245985999999998484e+00,3.295561336502487726e-01
1.245989999999999931e+00,3.295561336565339117e-01
1.246130199999999855e+00,3.295561338767274973e-01
1.246270399999999778e+00,3.295561340968209962e-01
1.246410599999999702e+00,3.295561343168145196e-01
1.246550799999999626e+00,3.295561345367081230e-01
1.246690999999999550e+00,3.295561347565018062e-01
1.246831199999999473e+00,3.295561349761956249e-01
1.246971399999999397e+00,3.295561351957896346e-01
1.247111599999999321e+00,3.295561354152838351e-01
1.247251799999999244e+00,3.295561356346783377e-01
1.247391999999999168e+00,3.295561358539731422e-01
1.247532199999999092e+00,3.295561360731682488e-01
1.247672399999999016e+00,3.295561362922637683e-01
1.247812599999998939e+00,3.295561365112597008e-01
1.247952799999998863e+00,3.295561367301561018e-01
1.247999999999999998e+00,3.295561368038389394e-01
1.248140400000000039e+00,3.295561370229149745e-01
1.248280800000000079e+00,3.295561372418920332e-01
1.248421200000000120e+00,3.295561374607701155e-01
1.248561600000000160e+00,3.295561376795492770e-01
1.248702000000000201e+00,3.295561378982295730e-01
1.248842400000000241e+00,3.295561381168110593e-01
1.248982800000000282e+00,3.295561383352937357e-01
1.249123200000000322e+00,3.295561385536776577e-01
1.249263600000000363e+00,3.295561387719628810e-01
1.249404000000000403e+00,3.295561389901494054e-01
1.249544400000000444e+00,3.295561392082372865e-01
1.249684800000000484e+00,3.295561394262265797e-01
1.249825200000000525e+00,3.295561396441172852e-01
1.249965600000000565e+00,3.295561398619094584e-01
1.250019999999999909e+00,3.295561399462814123e-01
1.250160199999999833e+00,3.295561401636267762e-01
1.250300399999999756e+00,3.295561403808737189e-01
1.250440599999999680e+00,3.295561405980222958e-01
1.250580799999999604e+00,3.295561408150725624e-01
1.250720999999999528e+00,3.295561410320245188e-01
1.250861199999999451e+00,3.295561412488782205e-01
1.251001399999999375e+00,3.295561414656336674e-01
1.251141599999999299e+00,3.295561416822909706e-01
1.251281799999999222e+00,3.295561418988501301e-01
1.251421999999999146e+00,3.295561421153111459e-01
1.251562199999999070e+00,3.295561423316741290e-01
1.251702399999998994e+00,3.295561425479390794e-01
1.251842599999998917e+00,3.295561427641060526e-01
1.251982799999998841e+00,3.295561429801750486e-01
1.252029999999999976e+00,3.295561430529062030e-01
1.252170400000000017e+00,3.295561432691529458e-01
1.252310800000000057e+00,3.295561434853022664e-01
1.252451200000000098e+00,3.295561437013541650e-01
1.252591600000000138e+00,3.295561439173087526e-01
1.252732000000000179e+00,3.295561441331660291e-01
1.252872400000000219e+00,3.295561443489259945e-01
1.253012800000000260e+00,3.295561445645887044e-01
1.253153200000000300e+00,3.295561447801542143e-01
1.253293600000000341e+00,3.295561449956225797e-01
1.253434000000000381e+00,3.295561452109938005e-01
1.253574400000000422e+00,3.295561454262679324e-01
1.253714800000000462e+00,3.295561456414450308e-01
1.253855200000000503e+00,3.295561458565251511e-01
1.253995600000000543e+00,3.295561460715082380e-01
1.254050000000000109e+00,3.295561461547920068e-01
1.254188999999999998e+00,3.295561463674960834e-01
1.254327999999999887e+00,3.295561465801020162e-01
1.254466999999999777e+00,3.295561467926099164e-01
1.254605999999999666e+00,3.295561470050197839e-01
1.254744999999999555e+00,3.295561472173316186e-01
1.254883999999999444e+00,3.295561474295454762e-01
1.255022999999999334e+00,3.295561476416614677e-01
1.255161999999999223e+00,3.295561478536795375e-01
1.255300999999999112e+00,3.295561480655997966e-01
1.255439999999999001e+00,3.295561482774222450e-01
1.255578999999998890e+00,3.295561484891469384e-01
1.255717999999998780e+00,3.295561487007739321e-01
1.255856999999998669e+00,3.295561489123032262e-01
1.255995999999998558e+00,3.295561491237348761e-01
1.256000000000000005e+00,3.295561491298191759e-01
1.256140199999999929e+00,3.295561493429772226e-01
1.256280399999999853e+00,3.295561495560391796e-01
1.256420599999999776e+00,3.295561497690051023e-01
1.256560799999999700e+00,3.295561499818749907e-01
1.256700999999999624e+00,3.295561501946489558e-01
1.256841199999999548e+00,3.295561504073269976e-01
1.256981399999999471e+00,3.295561506199091717e-01
1.257121599999999395e+00,3.295561508323954780e-01
1.257261799999999319e+00,3.295561510447859721e-01
1.257401999999999243e+00,3.295561512570807094e-01
1.257542199999999166e+00,3.295561514692797456e-01
1.257682399999999090e+00,3.295561516813830805e-01
1.257822599999999014e+00,3.295561518933907696e-01
1.257962799999998937e+00,3.295561521053028131e-01
1.258010000000000073e+00,3.295561521766346980e-01
1.258150400000000113e+00,3.295561523887217126e-01
1.258290800000000154e+00,3.295561526007135811e-01
1.258431200000000194e+00,3.295561528126103590e-01
1.258571600000000235e+00,3.295561530244121018e-01
1.258712000000000275e+00,3.295561532361188650e-01
1.258852400000000316e+00,3.295561534477306487e-01
1.258992800000000356e+00,3.295561536592475083e-01
1.259133200000000397e+00,3.295561538706694993e-01
1.259273600000000437e+00,3.295561540819966218e-01
1.259414000000000478e+00,3.295561542932289312e-01
1.259554400000000518e+00,3.295561545043664831e-01
1.259694800000000559e+00,3.295561547154092774e-01
1.259835200000000599e+00,3.295561549263573697e-01
1.259975600000000640e+00,3.295561551372107600e-01
1.260029999999999983e+00,3.295561552188947529e-01
1.260170199999999907e+00,3.295561554293165996e-01
1.260310399999999831e+00,3.295561556396439662e-01
1.260450599999999755e+00,3.295561558498767973e-01
1.260590799999999678e+00,3.295561560600151485e-01
1.260730999999999602e+00,3.295561562700591307e-01
1.260871199999999526e+00,3.295561564800086884e-01
1.261011399999999449e+00,3.295561566898639327e-01
1.261151599999999373e+00,3.295561568996248636e-01
1.261291799999999297e+00,3.295561571092914810e-01
1.261431999999999221e+00,3.295561573188638960e-01
1.261572199999999144e+00,3.295561575283421085e-01
1.261712399999999068e+00,3.295561577377261742e-01
1.261852599999998992e+00,3.295561579470160929e-01
1.261992799999998915e+00,3.295561581562119757e-01
1.262040000000000051e+00,3.295561582266295919e-01
1.262178999999999940e+00,3.295561584339083971e-01
1.262317999999999829e+00,3.295561586410922228e-01
1.262456999999999718e+00,3.295561588481810134e-01
1.262595999999999608e+00,3.295561590551748243e-01
1.262734999999999497e+00,3.295561592620737112e-01
1.262873999999999386e+00,3.295561594688777296e-01
1.263012999999999275e+00,3.295561596755868794e-01
1.263151999999999164e+00,3.295561598822012161e-01
1.263290999999999054e+00,3.295561600887207954e-01
1.263429999999998943e+00,3.295561602951456726e-01
1.263568999999998832e+00,3.295561605014758477e-01
1.263707999999998721e+00,3.295561607077113764e-01
1.263846999999998610e+00,3.295561609138522585e-01
1.263985999999998500e+00,3.295561611198986052e-01
1.263989999999999947e+00,3.295561611258279178e-01
1.264130399999999987e+00,3.295561613338539031e-01
1.264270800000000028e+00,3.295561615417870738e-01
1.264411200000000068e+00,3.295561617496273743e-01
1.264551600000000109e+00,3.295561619573749157e-01
1.264692000000000149e+00,3.295561621650296980e-01
1.264832400000000190e+00,3.295561623725917766e-01
1.264972800000000230e+00,3.295561625800612071e-01
1.265113200000000271e+00,3.295561627874379895e-01
1.265253600000000311e+00,3.295561629947221793e-01
1.265394000000000352e+00,3.295561632019138321e-01
1.265534400000000392e+00,3.295561634090130032e-01
1.265674800000000433e+00,3.295561636160196373e-01
1.265815200000000473e+00,3.295561638229338453e-01
1.265955600000000514e+00,3.295561640297556272e-01
1.266010000000000080e+00,3.295561641098778694e-01
1.266150200000000003e+00,3.295561643162769339e-01
1.266290399999999927e+00,3.295561645225837388e-01
1.266430599999999851e+00,3.295561647287982288e-01
1.266570799999999775e+00,3.295561649349205147e-01
1.266710999999999698e+00,3.295561651409505410e-01
1.266851199999999622e+00,3.295561653468884189e-01
1.266991399999999546e+00,3.295561655527341482e-01
1.267131599999999469e+00,3.295561657584878401e-01
1.267271799999999393e+00,3.295561659641494390e-01
1.267411999999999317e+00,3.295561661697190003e-01
1.267552199999999241e+00,3.295561663751965797e-01
1.267692399999999164e+00,3.295561665805822327e-01
1.267832599999999088e+00,3.295561667858759591e-01
1.267972799999999012e+00,3.295561669910778146e-01
1.268019999999999925e+00,3.295561670601510618e-01
1.268160399999999965e+00,3.295561672655232255e-01
1.268300800000000006e+00,3.295561674708040178e-01
1.268441200000000046e+00,3.295561676759934389e-01
1.268581600000000087e+00,3.295561678810915440e-01
1.268722000000000127e+00,3.295561680860983889e-01
1.268862400000000168e+00,3.295561682910139734e-01
1.269002800000000208e+00,3.295561684958383530e-01
1.269143200000000249e+00,3.295561687005715834e-01
1.269283600000000289e+00,3.295561689052136645e-01
1.269424000000000330e+00,3.295561691097646517e-01
1.269564400000000370e+00,3.295561693142245452e-01
1.269704800000000411e+00,3.295561695185934004e-01
1.269845200000000451e+00,3.295561697228712728e-01
1.269985600000000492e+00,3.295561699270581624e-01
1.270040000000000058e+00,3.295561700061596655e-01
1.270178999999999947e+00,3.295561702081835631e-01
1.270317999999999836e+00,3.295561704101153677e-01
1.270456999999999725e+00,3.295561706119551904e-01
1.270595999999999615e+00,3.295561708137030310e-01
1.270734999999999504e+00,3.295561710153588897e-01
1.270873999999999393e+00,3.295561712169228774e-01
1.271012999999999282e+00,3.295561714183949942e-01
1.271151999999999171e+00,3.295561716197752955e-01
1.271290999999999061e+00,3.295561718210637814e-01
1.271429999999998950e+00,3.295561720222605073e-01
1.271568999999998839e+00,3.295561722233655289e-01
1.271707999999998728e+00,3.295561724243788460e-01
1.271846999999998618e+00,3.295561726253005141e-01
1.271985999999998507e+00,3.295561728261305889e-01
1.271989999999999954e+00,3.295561728319097994e-01
1.272130199999999878e+00,3.295561730343807838e-01
1.272270399999999801e+00,3.295561732367616736e-01
1.272410599999999725e+00,3.295561734390524133e-01
1.272550799999999649e+00,3.295561736412531140e-01
1.272690999999999573e+00,3.295561738433637755e-01
1.272831199999999496e+00,3.295561740453844535e-01
1.272971399999999420e+00,3.295561742473151479e-01
1.273111599999999344e+00,3.295561744491559142e-01
1.273251799999999267e+00,3.295561746509068080e-01
1.273391999999999191e+00,3.295561748525677737e-01
1.273532199999999115e+00,3.295561750541389778e-01
1.273672399999999039e+00,3.295561752556203650e-01
1.273812599999998962e+00,3.295561754570119906e-01
1.273952799999998886e+00,3.295561756583139101e-01
1.274000000000000021e+00,3.295561757260744296e-01
1.274140400000000062e+00,3.295561759275439928e-01
1.274280800000000102e+00,3.295561761289242941e-01
1.274421200000000143e+00,3.295561763302153890e-01
1.274561600000000183e+00,3.295561765314173330e-01
1.274702000000000224e+00,3.295561767325301261e-01
1.274842400000000264e+00,3.295561769335538238e-01
1.274982800000000305e+00,3.295561771344884816e-01
1.275123200000000345e+00,3.295561773353340440e-01
1.275263600000000386e+00,3.295561775360906220e-01
1.275404000000000426e+00,3.295561777367582712e-01
1.275544400000000467e+00,3.295561779373369915e-01
1.275684800000000507e+00,3.295561781378267829e-01
1.275825200000000548e+00,3.295561783382277565e-01
1.275965600000000588e+00,3.295561785385398568e-01
1.276019999999999932e+00,3.295561786161403384e-01
1.276160199999999856e+00,3.295561788160439876e-01
1.276300399999999780e+00,3.295561790158589299e-01
1.276440599999999703e+00,3.295561792155851655e-01
1.276580799999999627e+00,3.295561794152227497e-01
1.276720999999999551e+00,3.295561796147716827e-01
1.276861199999999474e+00,3.295561798142320198e-01
1.277001399999999398e+00,3.295561800136037611e-01
1.277141599999999322e+00,3.295561802128869622e-01
1.277281799999999246e+00,3.295561804120816785e-01
1.277421999999999169e+00,3.295561806111879655e-01
1.277562199999999093e+00,3.295561808102058232e-01
1.277702399999999017e+00,3.295561810091353072e-01
1.277842599999998940e+00,3.295561812079764175e-01
1.277982799999998864e+00,3.295561814067292095e-01
1.278029999999999999e+00,3.295561814736316930e-01
1.278170400000000040e+00,3.295561816725503523e-01
1.278310800000000080e+00,3.295561818713811930e-01
1.278451200000000121e+00,3.295561820701242151e-01
1.278591600000000161e+00,3.295561822687794740e-01
1.278732000000000202e+00,3.295561824673469697e-01
1.278872400000000242e+00,3.295561826658267579e-01
1.279012800000000283e+00,3.295561828642188940e-01
1.279153200000000323e+00,3.295561830625234334e-01
1.279293600000000364e+00,3.295561832607403208e-01
1.279434000000000404e+00,3.295561834588696670e-01
1.279574400000000445e+00,3.295561836569114722e-01
1.279714800000000485e+00,3.295561838548657918e-01
1.279855200000000526e+00,3.295561840527326258e-01
1.279995600000000566e+00,3.295561842505120298e-01
1.280049999999999910e+00,3.295561843271314073e-01
1.280189000000000021e+00,3.295561845228165976e-01
1.280328000000000133e+00,3.295561847184133031e-01
1.280467000000000244e+00,3.295561849139215238e-01
1.280606000000000355e+00,3.295561851093413708e-01
1.280745000000000466e+00,3.295561853046727885e-01
1.280884000000000578e+00,3.295561854999158879e-01
1.281023000000000689e+00,3.295561856950706692e-01
1.281162000000000800e+00,3.295561858901371322e-01
1.281301000000000911e+00,3.295561860851153879e-01
1.281440000000001023e+00,3.295561862800054365e-01
1.281579000000001134e+00,3.295561864748072778e-01
1.281718000000001245e+00,3.295561866695209674e-01
1.281857000000001356e+00,3.295561868641465608e-01
1.281996000000001468e+00,3.295561870586841136e-01
1.282000000000000028e+00,3.295561870642822466e-01
1.282140199999999952e+00,3.295561872604099718e-01
1.282280399999999876e+00,3.295561874564510441e-01
1.282420599999999800e+00,3.295561876524055189e-01
1.282560799999999723e+00,3.295561878482733964e-01
1.282700999999999647e+00,3.295561880440547320e-01
1.282841199999999571e+00,3.295561882397495257e-01
1.282981399999999494e+00,3.295561884353578330e-01
1.283121599999999418e+00,3.295561886308796540e-01
1.283261799999999342e+00,3.295561888263150441e-01
1.283401999999999266e+00,3.295561890216640588e-01
1.283542199999999189e+00,3.295561892169266982e-01
1.283682399999999113e+00,3.295561894121030733e-01
1.283822599999999037e+00,3.295561896071931285e-01
1.283962799999998960e+00,3.295561898021969194e-01
1.284010000000000096e+00,3.295561898678375234e-01
1.284150400000000136e+00,3.295561900630046281e-01
1.284290800000000177e+00,3.295561902580859126e-01
1.284431200000000217e+00,3.295561904530814323e-01
1.284571600000000258e+00,3.295561906479912428e-01
1.284712000000000298e+00,3.295561908428152886e-01
1.284852400000000339e+00,3.295561910375536807e-01
1.284992800000000379e+00,3.295561912322064746e-01
1.285133200000000420e+00,3.295561914267736703e-01
1.285273600000000460e+00,3.295561916212552678e-01
1.285414000000000501e+00,3.295561918156513226e-01
1.285554400000000541e+00,3.295561920099618902e-01
1.285694800000000582e+00,3.295561922041870262e-01
1.285835200000000622e+00,3.295561923983266750e-01
1.285975600000000663e+00,3.295561925923809476e-01
1.286030000000000006e+00,3.295561926675572573e-01
1.286170199999999930e+00,3.295561928612167346e-01
1.286310399999999854e+00,3.295561930547908913e-01
1.286450599999999778e+00,3.295561932482797829e-01
1.286590799999999701e+00,3.295561934416834093e-01
1.286730999999999625e+00,3.295561936350018262e-01
1.286871199999999549e+00,3.295561938282350889e-01
1.287011399999999472e+00,3.295561940213831975e-01
1.287151599999999396e+00,3.295561942144462075e-01
1.287291799999999320e+00,3.295561944074241190e-01
1.287431999999999244e+00,3.295561946003169873e-01
1.287572199999999167e+00,3.295561947931248681e-01
1.287712399999999091e+00,3.295561949858477613e-01
1.287852599999999015e+00,3.295561951784857224e-01
1.287992799999998939e+00,3.295561953710387515e-01
1.288040000000000074e+00,3.295561954358544043e-01
1.288178999999999963e+00,3.295561956266452319e-01
1.288317999999999852e+00,3.295561958173502948e-01
1.288456999999999741e+00,3.295561960079696484e-01
1.288595999999999631e+00,3.295561961985032928e-01
1.288734999999999520e+00,3.295561963889512835e-01
1.288873999999999409e+00,3.295561965793136205e-01
1.289012999999999298e+00,3.295561967695903594e-01
1.289151999999999187e+00,3.295561969597815555e-01
1.289290999999999077e+00,3.295561971498872089e-01
1.289429999999998966e+00,3.295561973399073752e-01
1.289568999999998855e+00,3.295561975298421098e-01
1.289707999999998744e+00,3.295561977196913572e-01
1.289846999999998634e+00,3.295561979094552840e-01
1.289985999999998523e+00,3.295561980991338347e-01
1.289989999999999970e+00,3.295561981045921351e-01
1.290130400000000011e+00,3.295561982960947822e-01
1.290270800000000051e+00,3.295561984875136075e-01
1.290411200000000091e+00,3.295561986788486664e-01
1.290551600000000132e+00,3.295561988700999589e-01
1.290692000000000172e+00,3.295561990612675407e-01
1.290832400000000213e+00,3.295561992523514117e-01
1.290972800000000253e+00,3.295561994433516273e-01
1.291113200000000294e+00,3.295561996342682431e-01
1.291253600000000334e+00,3.295561998251012592e-01
1.291394000000000375e+00,3.295562000158507310e-01
1.291534400000000415e+00,3.295562002065166585e-01
1.291674800000000456e+00,3.295562003970990972e-01
1.291815200000000496e+00,3.295562005875981026e-01
1.291955600000000537e+00,3.295562007780136748e-01
1.292010000000000103e+00,3.295562008517803898e-01
1.292150200000000027e+00,3.295562010418090493e-01
1.292290399999999950e+00,3.295562012317543865e-01
1.292430599999999874e+00,3.295562014216164015e-01
1.292570799999999798e+00,3.295562016113951498e-01
1.292710999999999721e+00,3.295562018010906313e-01
1.292851199999999645e+00,3.295562019907029017e-01
1.292991399999999569e+00,3.295562021802320163e-01
1.293131599999999493e+00,3.295562023696779752e-01
1.293271799999999416e+00,3.295562025590408339e-01
1.293411999999999340e+00,3.295562027483205925e-01
1.293552199999999264e+00,3.295562029375173063e-01
1.293692399999999187e+00,3.295562031266310310e-01
1.293832599999999111e+00,3.295562033156617665e-01
1.293972799999999035e+00,3.295562035046095684e-01
1.294019999999999948e+00,3.295562035682116919e-01
1.294160399999999989e+00,3.295562037573185332e-01
1.294300800000000029e+00,3.295562039463428294e-01
1.294441200000000070e+00,3.295562041352846361e-01
1.294581600000000110e+00,3.295562043241439532e-01
1.294722000000000151e+00,3.295562045129208917e-01
1.294862400000000191e+00,3.295562047016154517e-01
1.295002800000000232e+00,3.295562048902276331e-01
1.295143200000000272e+00,3.295562050787574915e-01
1.295283600000000312e+00,3.295562052672050823e-01
1.295424000000000353e+00,3.295562054555704057e-01
1.295564400000000393e+00,3.295562056438535170e-01
1.295704800000000434e+00,3.295562058320544163e-01
1.295845200000000474e+00,3.295562060201731591e-01
1.295985600000000515e+00,3.295562062082097454e-01
1.296040000000000081e+00,3.295562062810549198e-01
1.296178999999999970e+00,3.295562064671018754e-01
1.296317999999999859e+00,3.295562066530656753e-01
1.296456999999999748e+00,3.295562068389463750e-01
1.296595999999999638e+00,3.295562070247440301e-01
1.296734999999999527e+00,3.295562072104586404e-01
1.296873999999999416e+00,3.295562073960902616e-01
1.297012999999999305e+00,3.295562075816388936e-01
1.297151999999999195e+00,3.295562077671045920e-01
1.297290999999999084e+00,3.295562079524874122e-01
1.297429999999998973e+00,3.295562081377873542e-01
1.297568999999998862e+00,3.295562083230044736e-01
1.297707999999998751e+00,3.295562085081387704e-01
1.297846999999998641e+00,3.295562086931903001e-01
1.297985999999998530e+00,3.295562088781591181e-01
1.297989999999999977e+00,3.295562088834819159e-01
1.298130199999999901e+00,3.295562090699636904e-01
1.298270399999999825e+00,3.295562092563640855e-01
1.298410599999999748e+00,3.295562094426830457e-01
1.298550799999999672e+00,3.295562096289206266e-01
1.298690999999999596e+00,3.295562098150768837e-01
1.298831199999999519e+00,3.295562100011518725e-01
1.298971399999999443e+00,3.295562101871455929e-01
1.299111599999999367e+00,3.295562103730580450e-01
1.299251799999999291e+00,3.295562105588892843e-01
1.299391999999999214e+00,3.295562107446393663e-01
1.299532199999999138e+00,3.295562109303083465e-01
1.299672399999999062e+00,3.295562111158961693e-01
1.299812599999998985e+00,3.295562113014029459e-01
1.299952799999998909e+00,3.295562114868286763e-01
1.300000000000000044e+00,3.295562115492453037e-01
1.300140400000000085e+00,3.295562117348275755e-01
1.300280800000000125e+00,3.295562119203292450e-01
1.300421200000000166e+00,3.295562121057503124e-01
1.300561600000000206e+00,3.295562122910907776e-01
1.300702000000000247e+00,3.295562124763507517e-01
1.300842400000000287e+00,3.295562126615302345e-01
1.300982800000000328e+00,3.295562128466292817e-01
1.301123200000000368e+00,3.295562130316478933e-01
1.301263600000000409e+00,3.295562132165860691e-01
1.301404000000000449e+00,3.295562134014438649e-01
1.301544400000000490e+00,3.295562135862213360e-01
1.301684800000000530e+00,3.295562137709184825e-01
1.301825200000000571e+00,3.295562139555353598e-01
1.301965600000000611e+00,3.295562141400719680e-01
1.302019999999999955e+00,3.295562142115612825e-01
1.302160199999999879e+00,3.295562143957238010e-01
1.302300399999999803e+00,3.295562145798061615e-01
1.302440599999999726e+00,3.295562147638083639e-01
1.302580799999999650e+00,3.295562149477304636e-01
1.302720999999999574e+00,3.295562151315724608e-01
1.302861199999999497e+00,3.295562153153344664e-01
1.303001399999999421e+00,3.295562154990164250e-01
1.303141599999999345e+00,3.295562156826183919e-01
1.303281799999999269e+00,3.295562158661404228e-01
1.303421999999999192e+00,3.295562160495825177e-01
1.303562199999999116e+00,3.295562162329447320e-01
1.303702399999999040e+00,3.295562164162270657e-01
1.303842599999998964e+00,3.295562165994295745e-01
1.303982799999998887e+00,3.295562167825522581e-01
1.304030000000000022e+00,3.295562168441936723e-01
1.304170400000000063e+00,3.295562170274712877e-01
1.304310800000000103e+00,3.295562172106695220e-01
1.304451200000000144e+00,3.295562173937884309e-01
1.304591600000000184e+00,3.295562175768279589e-01
1.304732000000000225e+00,3.295562177597882170e-01
1.304872400000000265e+00,3.295562179426692051e-01
1.305012800000000306e+00,3.295562181254709233e-01
1.305153200000000346e+00,3.295562183081934826e-01
1.305293600000000387e+00,3.295562184908368830e-01
1.305434000000000427e+00,3.295562186734011245e-01
1.305574400000000468e+00,3.295562188558862626e-01
